Invoicedate,Distributor,GroupId,Type,Province,MatNo,Material Name,New_Volume(L),Points,quarter,Churn,Region
2023-03-02,C,ERW_C08P2020090138,Retails,Lamphun,144373,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,9212,2,1,Yes,Northern
2023-02-07,C,ERW_C08P2020090172,Retails,Chiang Rai,144373,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,2520,2,1,Yes,Northern
2023-05-23,C,ERW_C08P2020090209,Retails,Kamphaeng Phet,144373,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,8484,2,2,Yes,Central
2023-01-03,C,ERW_CGAA2021010004,Retails,Phitsanulok,144373,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,13300,2,1,Yes,Central
2023-06-01,C,ERW_CGAA2021010004,Retails,Phitsanulok,144373,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,12656,2,2,Yes,Central
2023-02-28,C,ERW_CXLT2023040001,Retails,Phitsanulok,144373,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,5824,2,1,No,Central
2023-05-02,C,ERW_CXLT2023040001,Retails,Phitsanulok,144373,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,10612,2,2,No,Central
2023-04-01,C,ERW_C08P2020090138,Retails,Lamphun,144373,MOBIL DELVAC MX 10W-30 CTN 4X6+1L:TH,1036,2,2,Yes,Northern
2023-05-29,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,1512,10,2,No,Central
2023-01-27,B,ERW_BM2U2020110014,Reseller,Suphan Buri,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,5856,10,1,Yes,Central
2023-01-18,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,216,10,1,No,Central
2023-05-23,C,ERW_C08P2020090119,Reseller,Uttaradit,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,468,10,2,Yes,Northern
2023-02-24,C,ERW_C08P2020090127,Reseller,Phrae,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,1704,10,1,Yes,Northern
2023-01-20,A,ERW_AMBP2020110082,Retails,Bangkok,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,6320,10,1,Yes,Central
2023-01-27,A,ERW_AMBP2020110030,Retails,Bangkok,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,1416,10,1,Yes,Central
2023-01-18,A,ERW_AMBP2020110030,Retails,Bangkok,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,4752,10,1,Yes,Central
2023-01-11,A,ERW_AMBP2020110030,Retails,Bangkok,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,4116,10,1,Yes,Central
2023-01-06,A,ERW_AMBP2020110060,Retails,Bangkok,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,60,10,1,Yes,Central
2023-01-25,A,ERW_AMBP2020110079,Retails,Bangkok,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,1656,10,1,Yes,Central
2023-01-10,A,ERW_AMBP2020110131,Reseller,Lop Buri,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,72,10,1,Yes,Central
2023-01-18,A,ERW_AMBP2020110402,Retails,Bangkok,144462,MOBIL 1 0W-40 (SP) CTN 12X1L:SG,5844,10,1,Yes,Central
2023-01-18,B,ERW_BM2U2020110014,Reseller,Suphan Buri,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,7088,10,1,Yes,Central
2023-03-23,B,ERW_BM2U2020110102,Retails,Nakhon Pathom,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,5344,10,1,Yes,Central
2023-02-21,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,2352,10,1,Yes,Central
2023-04-05,B,ERW_BM2U2020110120,Retails,Ratchaburi,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,7536,10,2,Yes,Western
2023-04-19,B,ERW_B5CM2020120006,Retails,Ratchaburi,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,4016,10,2,Yes,Western
2023-03-30,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,2480,10,1,Yes,Central
2023-03-25,B,ERW_BM2U2020110002,Retails,Nakhon Pathom,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,2416,10,1,Yes,Central
2023-03-24,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,5008,10,1,Yes,Central
2023-03-22,B,ERW_BM2U2020110075,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,3744,10,1,Yes,Central
2023-01-26,B,ERW_BM2U2020110081,Retails,Ratchaburi,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,4624,10,1,Yes,Western
2023-01-31,B,ERW_BM2U2020110088,Retails,Prachuap Khiri Khan,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,544,10,1,Yes,Western
2023-04-21,B,ERW_BM2U2020110129,Retails,Kanchanaburi,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,2880,10,2,Yes,Western
2023-03-28,B,ERW_BM2U2020110136,Retails,Samut Sakhon,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,6432,10,1,Yes,Central
2023-03-25,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,6416,10,1,Yes,Central
2023-03-28,B,ERW_BM2U2020110072,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,1040,10,1,Yes,Central
2023-06-06,A,ERW_AMBP2020110370,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,8580,10,2,Yes,Central
2023-05-03,A,ERW_AI8N2021070010,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,3360,10,2,Yes,Central
2023-04-03,A,ERW_AMBP2020110016,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,6912,10,2,Yes,Central
2023-04-27,A,ERW_AMBP2020110030,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,7536,10,2,No,Central
2023-05-18,A,ERW_ADG22021040106,Retails,Samut Prakan,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,7952,10,2,Yes,Central
2023-05-09,A,ERW_AMBP2020110385,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,8060,10,2,Yes,Central
2023-06-20,A,ERW_AMBP2020110036,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,5712,10,2,Yes,Central
2023-06-26,A,ERW_AMBP2020110085,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,2592,10,2,Yes,Central
2023-03-17,A,ERW_AU5N2022030006,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,6800,10,1,Yes,Central
2023-06-26,A,ERW_AMBP2020110001,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,6000,10,2,Yes,Central
2023-04-10,A,ERW_AMBP2020110060,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,7728,10,2,No,Central
2023-06-09,A,ERW_AMBP2020110060,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,6208,10,2,No,Central
2023-04-25,A,ERW_AMBP2020110131,Reseller,Lop Buri,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,7040,10,2,Yes,Central
2023-03-28,A,ERW_AMBP2020110006,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,784,10,1,Yes,Central
2023-05-12,A,ERW_AMBP2020110036,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,6480,10,2,Yes,Central
2023-05-25,A,ERW_AMBP2020110050,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,2384,10,2,Yes,Central
2023-05-22,A,ERW_AMBP2020110060,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,336,10,2,No,Central
2023-05-15,A,ERW_AMBP2020110060,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,2128,10,2,No,Central
2023-04-27,A,ERW_AMBP2020110060,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,3232,10,2,No,Central
2023-05-29,A,ERW_AMBP2020110060,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,5136,10,2,No,Central
2023-03-27,A,ERW_AMBP2020110380,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,6432,10,1,Yes,Central
2023-05-23,A,ERW_AMBP2020110402,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,4144,10,2,Yes,Central
2023-07-18,A,ERW_AUOF2022100001,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,736,10,3,Yes,Central
2023-01-27,A,ERW_AI8N2021070010,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,3824,10,1,Yes,Central
2023-01-09,A,ERW_AMBP2020110030,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,3648,10,1,No,Central
2023-01-11,A,ERW_AMBP2020110124,Retails,Phra Nakhon Si Ayutthaya,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,100,10,1,Yes,Central
2023-01-17,A,ERW_AMBP2020110380,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,4048,10,1,Yes,Central
2023-01-06,A,ERW_AMBP2020110060,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,5200,10,1,No,Central
2023-01-18,A,ERW_AMBP2020110402,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,6000,10,1,Yes,Central
2023-01-26,A,ERW_AU5N2022030006,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,5696,10,1,Yes,Central
2023-07-01,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144472,MOBIL 1 FS X2 5W-50 (SP) SG 12X1L/CAR,2700,10,3,No,Central
2023-05-04,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144472,MOBIL 1 FS X2 5W-50 (SP) SG 12X1L/CAR,1188,10,2,No,Central
2023-08-10,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144472,MOBIL 1 FS X2 5W-50 (SP) SG 12X1L/CAR,6030,10,3,No,Central
2023-08-11,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,144472,MOBIL 1 FS X2 5W-50 (SP) SG 12X1L/CAR,1620,10,3,Yes,Central
2023-06-15,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144472,MOBIL 1 FS X2 5W-50 (SP) SG 12X1L/CAR,4392,10,2,No,Central
2023-02-21,B,ERW_BM2U2020110002,Retails,Nakhon Pathom,144472,MOBIL 1 FS X2 5W-50 (SP) SG 12X1L/CAR,4092,10,1,Yes,Central
2023-07-05,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144472,MOBIL 1 FS X2 5W-50 (SP) SG 12X1L/CAR,1860,10,3,No,Central
2023-08-02,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,144472,MOBIL 1 FS X2 5W-50 (SP) SG 12X1L/CAR,4872,10,3,Yes,Central
2023-04-11,A,ERW_AMBP2020110427,Retails,Chon Buri,144472,MOBIL 1 FS X2 5W-50 (SP) SG 12X1L/CAR,3576,10,2,Yes,Eastern
2023-05-30,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,6540,10,2,No,Central
2023-03-27,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,5200,10,1,No,Central
2023-05-04,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,5660,10,2,No,Central
2023-09-18,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,2920,10,3,No,Central
2023-09-08,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,9840,10,3,No,Central
2023-05-23,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,736,10,2,No,Central
2023-05-23,B,ERW_BM2U2020110075,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,6448,10,2,No,Central
2023-02-09,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,6496,10,1,Yes,Central
2023-05-31,B,ERW_BM2U2020110116,Retails,Samut Sakhon,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,6768,10,2,Yes,Central
2023-04-05,B,ERW_BM2U2020110120,Retails,Ratchaburi,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,7856,10,2,Yes,Western
2023-05-31,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,6544,10,2,Yes,Central
2023-02-15,B,ERW_B5CM2020120006,Retails,Ratchaburi,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,1504,10,1,No,Western
2023-04-19,B,ERW_B5CM2020120006,Retails,Ratchaburi,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,7184,10,2,No,Western
2023-02-01,B,ERW_BM2U2020110040,Retails,Chainat,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,1312,10,1,Yes,Central
2023-04-29,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3856,10,2,Yes,Central
2023-03-25,B,ERW_BM2U2020110002,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3920,10,1,Yes,Central
2023-05-31,B,ERW_BM2U2020110002,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,2544,10,2,Yes,Central
2023-02-21,B,ERW_BM2U2020110002,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3376,10,1,Yes,Central
2023-05-23,B,ERW_BM2U2020110004,Retails,Samut Sakhon,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3248,10,2,Yes,Central
2023-05-11,B,ERW_BM2U2020110004,Retails,Samut Sakhon,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,5744,10,2,Yes,Central
2023-09-09,B,ERW_BM2U2020110011,Retails,Prachuap Khiri Khan,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,64,10,3,Yes,Western
2023-04-18,B,ERW_BM2U2020110034,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,16,10,2,Yes,Central
2023-09-12,B,ERW_BM2U2020110075,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3456,10,3,No,Central
2023-03-22,B,ERW_BM2U2020110075,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,848,10,1,No,Central
2023-03-25,B,ERW_BM2U2020110077,Retails,Samut Sakhon,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,6096,10,1,Yes,Central
2023-08-19,B,ERW_BM2U2020110081,Retails,Ratchaburi,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,560,10,3,Yes,Western
2023-09-18,B,ERW_BM2U2020110120,Retails,Ratchaburi,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,7456,10,3,Yes,Western
2023-03-25,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,7968,10,1,Yes,Central
2023-05-29,B,ERW_BM2U2020110131,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,7664,10,2,Yes,Central
2023-08-02,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,1184,10,3,No,Central
2023-05-20,B,ERW_BXEO2021030007,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,7440,10,2,Yes,Central
2023-03-28,B,ERW_BM2U2020110072,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,1952,10,1,Yes,Central
2023-08-29,A,ERW_AMBP2020110016,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,9184,10,3,Yes,Central
2023-08-18,A,ERW_AMBP2020110030,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,2520,10,3,Yes,Central
2023-08-24,A,ERW_AMBP2020110124,Retails,Phra Nakhon Si Ayutthaya,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3152,10,3,Yes,Central
2023-08-29,A,ERW_AMBP2020110605,Retails,Chaiyaphum,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3648,10,3,Yes,Northeastern
2023-08-29,A,ERW_A3GG2023090003,Retails,Khon Kaen,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,7664,10,3,Yes,Northeastern
2023-05-22,A,ERW_AMBP2020110060,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,7504,10,2,Yes,Central
2023-07-24,A,ERW_AMBP2020110060,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,1392,10,3,Yes,Central
2023-06-28,A,ERW_AMBP2020110060,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,5040,10,2,Yes,Central
2023-09-08,C,ERW_C08P2020090119,Reseller,Uttaradit,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,5152,10,3,Yes,Northern
2023-10-27,C,ERW_C08P2020090068,Retails,Phitsanulok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,800,10,4,No,Central
2023-07-06,C,ERW_C08P2020090145,Retails,Chiang Mai,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3920,10,3,Yes,Northern
2023-02-20,C,ERW_C08P2020090145,Retails,Chiang Mai,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,6608,10,1,Yes,Northern
2023-11-10,C,ERW_C08P2020090216,Retails,Nakhon Sawan,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,74,10,4,No,Central
2023-08-30,C,ERW_C08P2020090212,Retails,Nakhon Sawan,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,111,10,3,Yes,Central
2023-01-05,A,ERW_AMBP2020110016,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,9128,10,1,Yes,Central
2023-01-24,A,ERW_AMBP2020110016,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,5964,10,1,Yes,Central
2023-01-18,A,ERW_AMBP2020110030,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3296,10,1,Yes,Central
2023-01-09,A,ERW_AMBP2020110030,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,2672,10,1,Yes,Central
2023-01-27,A,ERW_AI8N2021070010,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,9180,10,1,Yes,Central
2023-01-26,A,ERW_AU5N2022030006,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,2560,10,1,Yes,Central
2023-01-10,A,ERW_AUOF2022100001,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,6640,10,1,Yes,Central
2023-09-06,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3996,10,3,No,Central
2023-07-20,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,324,10,3,No,Central
2023-07-06,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,5844,10,3,Yes,Central
2023-09-09,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3012,10,3,No,Central
2023-12-26,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,4620,10,4,No,Central
2023-02-02,B,ERW_B5CM2020120006,Retails,Ratchaburi,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,192,10,1,No,Western
2023-12-25,B,ERW_B5CM2020120006,Retails,Ratchaburi,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3204,10,4,No,Western
2023-11-01,B,ERW_BM2U2020110040,Retails,Chainat,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,1440,10,4,No,Central
2023-01-30,B,ERW_BBH22023020002,Retails,Ratchaburi,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,4764,10,1,Yes,Western
2023-07-29,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,4560,10,3,No,Central
2023-05-31,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,2904,10,2,No,Central
2023-01-07,B,ERW_BM2U2020110053,Retails,Ratchaburi,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,672,10,1,No,Western
2023-08-17,B,ERW_BM2U2020110002,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,1788,10,3,Yes,Central
2023-11-24,B,ERW_BM2U2020110004,Retails,Samut Sakhon,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,4776,10,4,No,Central
2023-06-17,B,ERW_BM2U2020110014,Reseller,Suphan Buri,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,5088,10,2,No,Central
2023-12-16,B,ERW_BM2U2020110014,Reseller,Suphan Buri,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,4248,10,4,No,Central
2023-01-20,B,ERW_BM2U2020110014,Reseller,Suphan Buri,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3300,10,1,No,Central
2023-01-20,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,672,10,1,Yes,Central
2023-07-26,B,ERW_BM2U2020110030,Reseller,Ratchaburi,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3624,10,3,Yes,Western
2023-05-09,B,ERW_BM2U2020110034,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,2232,10,2,Yes,Central
2023-04-05,B,ERW_BM2U2020110038,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,192,10,2,Yes,Central
2023-08-19,B,ERW_BM2U2020110081,Retails,Ratchaburi,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,5160,10,3,Yes,Western
2023-01-26,B,ERW_BM2U2020110081,Retails,Ratchaburi,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,5544,10,1,Yes,Western
2023-02-21,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,48,10,1,No,Central
2023-03-04,B,ERW_BM2U2020110116,Retails,Samut Sakhon,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3780,10,1,Yes,Central
2023-08-10,B,ERW_BM2U2020110133,Retails,Ratchaburi,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,516,10,3,Yes,Western
2023-01-20,B,ERW_BM2U2020110142,Reseller,Suphan Buri,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3696,10,1,Yes,Central
2023-08-11,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3444,10,3,Yes,Central
2023-02-08,B,ERW_BM2U2020110153,Retails,Bangkok,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,5160,10,1,Yes,Central
2023-02-06,B,ERW_BM2U2020110153,Retails,Bangkok,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3504,10,1,Yes,Central
2023-11-02,B,ERW_BM2U2020110153,Retails,Bangkok,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,4548,10,4,Yes,Central
2023-07-31,B,ERW_BM2U2020110131,Retails,Bangkok,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,5952,10,3,Yes,Central
2023-12-04,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,48,10,4,No,Central
2023-07-29,C,ERW_C08P2020090119,Reseller,Uttaradit,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,1788,10,3,Yes,Northern
2023-01-09,C,ERW_CM8N2021050004,Retails,Lampang,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,5820,10,1,Yes,Northern
2023-08-14,C,ERW_C08P2020090127,Reseller,Phrae,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,4980,10,3,Yes,Northern
2023-09-19,D,ERW_DBG72020110008,Retails,Trang,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,4380,10,3,Yes,Southern
2023-06-21,D,ERW_DBG72020110008,Retails,Trang,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,5532,10,2,Yes,Southern
2023-12-05,D,ERW_DBG72020110021,Retails,Phatthalung,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3768,10,4,No,Southern
2023-12-19,D,ERW_DBG72020110036,Retails,Songkhla,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3852,10,4,No,Southern
2023-08-24,D,ERW_DBG72020110037,Retails,Songkhla,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,2988,10,3,Yes,Southern
2023-08-21,D,ERW_DBG72020110037,Retails,Songkhla,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3108,10,3,Yes,Southern
2023-06-12,D,ERW_DBG72020110038,Reseller,Phuket,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,3336,10,2,No,Southern
2023-04-28,D,ERW_DBG72020110038,Reseller,Phuket,144672,MOBIL 1 TBD 5W-40 12X1L/CAR,1932,10,2,No,Southern
